,organization_id,organization_name,organization_pref_id,organization_web_url,organization_email,feed_id,feed_name,feed_pref_id,feed_license,feed_license_url,feed_memo,feed_src_gtfs_current_url,feed_src_gtfs_next_url,feed_src_gtfs_web_url,last_updated_at,last_published_at,latest_feed_start_date,latest_feed_end_date,feed_is_discontinued,feed_discontinued_date,real_time.trip_update_url,real_time.vehicle_position_url,real_time.alert_url,real_time.update_interval
390,kaiyotown,海陽町,99,https://www.town.kaiyo.lg.jp/docs/2016011800049/,machimirai@kaiyo-town.jp,kaiyotownbus,海陽町営バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-10-17,2025-10-17,2025-02-03,2026-03-31,False,,,,,0
391,kamikatsutown,上勝町,99,http://www.kamikatsu.jp/docs/2011092100026/,kyoiku@kamikatsu.i-tokushima.jp,kamikatsutownbus,上勝町営バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-04-18,2025-04-18,2025-04-01,2026-03-31,False,,,,,0
392,kitajimatown,北島町,99,https://www.town.kitajima.lg.jp/docs/2806850.html,soumu@kitajima.i-tokushima.jp,kitajimatownfukushibus,北島町福祉バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-02-20,2025-02-20,2025-02-20,2026-02-19,False,,,,,0
393,matsushigetown,松茂町,99,https://www.town.matsushige.tokushima.jp/docs/2023083000017/,soumu@matsushige.i-tokushima.jp,matsushigetownbus,松茂町地域コミュニティバス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-26,2025-12-26,2025-12-26,2026-12-31,False,,,,,0
394,nakatown,那賀町,99,https://www.town.tokushima-naka.lg.jp/gyosei/kurashi/kotsu/2812.html,jumin@naka.i-tokushima.jp,nakatownbus,那賀町営バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-04-03,2025-04-03,2025-04-03,2026-03-31,False,,,,,0
395,narutocity,鳴門市,99,https://www.city.naruto.tokushima.jp/kurashi/sumai/kotsu/bus/tiiki.html,kikaku@city.naruto.i-tokushima.jp,narutocitytosen,鳴門市営渡船,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-04-08,2025-04-08,2025-03-31,2026-03-31,False,,,,,0
396,narutocity,鳴門市,99,https://www.city.naruto.tokushima.jp/kurashi/sumai/kotsu/bus/tiiki.html,kikaku@city.naruto.i-tokushima.jp,narutocitychiikibus,鳴門市地域バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-04-08,2025-04-08,2025-04-01,2026-03-31,False,,,,,0
397,tokubus,徳島バス株式会社,99,https://www.tokubus.co.jp/,not_set,tokushimabus,徳島バス株式会社,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-30,2025-12-30,2026-01-10,2026-12-31,False,,,,,0
398,tokubus-anan,徳島バス阿南株式会社（2023年10月1日 徳島バス株式会社と合併）,99,https://anan.tokubus.co.jp/,not_set,tokushimabusanan,徳島バス阿南株式会社（2023年10月1日 徳島バス株式会社と合併）,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2023-09-29,2023-09-29,2023-02-20,2023-09-30,True,2023-09-30,,,,0
399,tokubus-nanbu,徳島バス南部株式会社,99,https://nanbu.tokubus.co.jp/,nanbuhonsha@nanbu.tokubus.co.jp,tokushimabusnanbu,徳島バス南部株式会社,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-10-06,2025-10-06,2025-10-01,2026-12-31,False,,,,,0
400,tokushima-minamitown,美波町,99,https://www.town.minami.lg.jp/minami-byoin/docs/2671798.html,somu@minami.i-tokushima.jp ,minabubyoinrenrakubus,美波病院連絡バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-03-21,2025-03-21,2025-03-21,2026-03-20,False,,,,,0
401,tokushima-miyoshicity,三好市,99,https://www.miyoshi.i-tokushima.jp/docs/4287.html,chihousouseisuisin@city.tokushima-miyoshi.lg.jp,miyoshicitybus,三好市営バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-03-25,2025-03-25,2025-04-01,2026-03-31,False,,,,,0
402,tokushima-shiei,徳島市交通局,99,https://www.city.tokushima.tokushima.jp/bus/,kotsu_eigyo@city-tokushima.i-tokushima.jp,tokushimacitybus,徳島市営バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-09-22,2025-09-22,2025-10-01,2026-12-31,False,,,,,0
403,tokushimacity,徳島市,99,https://www.city.tokushima.tokushima.jp/smph/kurashi/koutsu/kotsu/jishuunko_bus/chiikijisyuunkosien.html,chiiki_kotsu@city-tokushima.i-tokushima.jp,kamihachimanbus,上八万コミュニティバス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-08-29,2025-08-29,2024-04-30,2026-08-28,False,,,,,0
404,tokushimacity,徳島市,99,https://www.city.tokushima.tokushima.jp/smph/kurashi/koutsu/kotsu/jishuunko_bus/chiikijisyuunkosien.html,chiiki_kotsu@city-tokushima.i-tokushima.jp,oujinfureaibus,応神ふれあいバス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-11-19,2025-11-19,2025-11-19,2026-03-31,False,,,,,0
405,tsurugitown,つるぎ町,99,https://www.town.tokushima-tsurugi.lg.jp/docs/3550.html,machizukuri@tsurugi.i-tokushima.jp,tsurugitownbus,つるぎ町コミュニティーバス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-03-05,2025-03-05,2025-04-01,2026-03-31,False,,,,,0
406,yoshinogawacity,吉野川市,99,https://www.city.yoshinogawa.lg.jp/docs/2025030300034/,anshin@yoshinogawa.i-tokushima.jp,yoshinogawacitybus,吉野川市代替バス,36,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-09-08,2025-09-08,2025-03-15,2026-03-31,False,,,,,0
407,kanonjicity,観音寺市,99,https://www.city.kanonji.kagawa.jp/soshiki/7/206.html,tiikisien@city.kanonji.lg.jp,kanonjishi-noriaibus,観音寺市のりあいバス,37,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,内循環線、外循環線、粟井姫浜線、五郷高室線、箕浦観音寺線,,,,2025-03-07,2025-03-07,2025-01-06,2026-03-31,False,,,,,0
408,kotosan,琴参バス株式会社,99,https://www.kotosan.co.jp/,y.koyama@kotosan.co.jp,sakaide-local,坂出路線,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-01-16,2025-01-16,2024-10-01,2025-09-30,False,,,,,0
409,kotosan,琴参バス株式会社,99,https://www.kotosan.co.jp/,y.koyama@kotosan.co.jp,sakaide-Seisen,坂出瀬居線,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2024-10-04,2024-10-04,2024-10-01,2025-09-30,False,,,,,0
410,kotosan,琴参バス株式会社,99,https://www.kotosan.co.jp/,y.koyama@kotosan.co.jp,kotohira-local,琴平路線,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2024-10-15,2024-10-15,2024-10-01,2025-09-30,False,,,,,0
411,kotosan,琴参バス株式会社,99,https://www.kotosan.co.jp/,y.koyama@kotosan.co.jp,marugame-community,丸亀コミュニティバス,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2024-10-04,2024-10-04,2024-10-01,2025-09-30,False,,,,,0
412,mitoyocity,三豊市,99,https://www.city.mitoyo.lg.jp/kakuka/seisaku/koutsuu/index.html,chiiki@city.mitoyo.lg.jp,mitoyocommunitybus,三豊市コミュニティバス,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,高瀬線北コース、高瀬線南コース、高瀬仁尾線、山本線、三野線、財田高瀬線、高瀬観音寺線、豊中仁尾線、詫間線、荘内線、詫間三野線、仁尾線、財田観音寺線,,,,2025-03-17,2025-03-17,2025-04-01,2026-03-31,False,,,,,0
413,naoshimatown,直島町,99,https://www.town.naoshima.lg.jp/about/naoshima/access.html,somu1@town.naoshima.lg.jp,naoshima,直島町,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-11-26,2025-11-26,2025-10-03,2026-03-31,False,,,,,0
414,seisan-kanko,西讃観光,99,https://k-sss.com/,gtfsinfo@rosenzu.com,seisankanko_limousine,西讃観光（高松空港リムジンバス）,37,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,"収録路線：高松空港リムジンバス
GTFS-JP3版対応",,,,2025-12-18,2025-12-18,2026-01-06,2026-12-31,False,,,,,0
415,akicity,安芸市,99,https://www.city.aki.kochi.jp/life/dtl.php?hdnKey=7285,https://www.city.aki.kochi.jp/life/dtl.php?hdnKey=7285,GTFS-Akicity_Bus,安芸市「元気バス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-02-25,2025-02-25,2025-03-01,2026-04-01,False,,,,,0
416,geiseivillage,芸西村,99,https://www.vill.geisei.kochi.jp/pages/m000780.php,https://www.vill.geisei.kochi.jp/pages/m000780.php,GTFS-Geiseivill_Bus,芸西村「おでかけバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-03-25,2025-03-25,2025-04-01,2026-04-01,False,,,,,0
417,inotown,いの町,99,https://www.town.ino.kochi.jp/kurashi/traffic/1756/,https://www.town.ino.kochi.jp/kurashi/traffic/1756/,GTFS-Inotown_Loopbus,いの町営バス「伊野循環線」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-22,2025-08-22,2025-09-01,2026-10-01,False,,,,,0
418,inotown,いの町,99,https://www.town.ino.kochi.jp/kurashi/traffic/1756/,https://www.town.ino.kochi.jp/kurashi/traffic/1756/,GTFS-Inotown_HongawaArea,いの町営バス「本川地区」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-07-04,2025-07-04,2025-07-01,2027-01-05,False,,,,,0
419,jr-shikoku-bus-kochi,ジェイアール四国バス株式会社 高知支店,99,https://www.jr-shikokubus.co.jp/,https://www.jr-shikokubus.co.jp/,GTFS-JRbus_Otochi,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-01,2025-08-01,2025-08-05,2026-09-30,False,,,,,0
420,kamicity,香美市,99,https://www.city.kami.lg.jp/soshiki/11/shiei-bus03.html,https://www.city.kami.lg.jp/soshiki/11/shiei-bus03.html,GTFS-Kamicity_Bus,香美市営バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-04,2025-08-04,2025-09-01,2026-10-01,False,,,,,0
421,kamicity,香美市,99,https://www.city.kami.lg.jp/soshiki/11/shiei-bus03.html,https://www.city.kami.lg.jp/soshiki/11/shiei-bus03.html,GTFS-Kamicity_Demandbus,香美市営バス デマンド,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-02-25,2025-02-25,2025-04-01,2026-12-31,False,,,,,0
422,khkhokubu-kotsu,株式会社県交北部交通,99,https://www.khkhokubu.com/,https://www.khkhokubu.com/,GTFS-Hokubutraffic_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-02-26,2025-02-26,2025-04-01,2026-04-01,False,,,,,0
423,kitagawavillage,北川村,99,https://www.kitagawamura.jp/life/dtl.php?hdnKey=932,https://www.kitagawamura.jp/life/dtl.php?hdnKey=932,GTFS-Kitagawavill_Bus,北川村営バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-03-03,2025-03-03,2025-03-01,2026-04-10,False,,,,,0
424,kochi-ekimae-kanko,株式会社高知駅前観光,99,https://kochiekimaekanko.jp/,https://kochiekimaekanko.jp/,GTFS-Ekimae_Expressbus,高速バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2026-01-09,2026-01-09,2026-02-01,2026-02-28,False,,,,,0
425,kochi-ekimae-kanko,株式会社高知駅前観光,99,https://kochiekimaekanko.jp/,https://kochiekimaekanko.jp/,GTFS-Ekimae_Airportbus,空港連絡バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-25,2025-12-25,2026-01-06,2026-03-31,False,,,,,0
426,kochi-kanko-convention,公益財団法人高知県観光コンベンション協会,99,https://kochi-tabi.jp/lp/my-bus/,https://kochi-tabi.jp/lp/my-bus/,GTFS-KVCA_MY-YUbus,MY遊バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-04,2025-12-04,2025-12-05,2026-03-31,False,,,,,0
427,kochi-konancity,香南市,99,https://www.city.kochi-konan.lg.jp/bus/,https://www.city.kochi-konan.lg.jp/bus/,GTFS-Konancity_Bus,香南市営バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-22,2025-08-22,2025-09-01,2026-10-01,False,,,,,0
428,kochi-koryo-kotsu,高知高陵交通株式会社,99,http://koryokoutsu.net/,http://koryokoutsu.net/,GTFS-Koryotraffic_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-10,2025-12-10,2025-12-01,2026-10-03,False,,,,,0
429,kochi-seinan-kotsu,高知西南交通株式会社,99,http://www.kochi-seinan.co.jp/,http://www.kochi-seinan.co.jp/,GTFS-Seinantraffic_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-11-21,2025-11-21,2025-12-01,2026-04-10,False,,,,,0
430,kochi-seinan-kotsu,高知西南交通株式会社,99,http://www.kochi-seinan.co.jp/,http://www.kochi-seinan.co.jp/,GTFS-Seinan_Expressbus,高速バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-03-18,2025-03-18,2025-04-01,2026-03-31,False,,,,,0
431,kochi-seinan-kotsu,高知西南交通株式会社,99,http://www.kochi-seinan.co.jp/,http://www.kochi-seinan.co.jp/,GTFS-Seinantraffic_Shimaashi,しまんと・あしずり号,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-09-17,2025-09-17,2025-10-01,2026-03-31,False,,,,,0
432,kochi-seinan-kotsu,高知西南交通株式会社,99,http://www.kochi-seinan.co.jp/,http://www.kochi-seinan.co.jp/,GTFS-Seinantraffic_Akamego,まちなかぐるっと循環周遊バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,過去のFeed名：あかめ号,,,,2025-09-17,2025-09-17,2025-10-01,2026-04-15,False,,,,,0
433,kochi-seinan-kotsu,高知西南交通株式会社,99,http://www.kochi-seinan.co.jp/,http://www.kochi-seinan.co.jp/,GTFS-Seinantraffic_Riverbus,四万十川バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-09-17,2025-09-17,2025-10-10,2026-03-31,False,,,,,0
434,kochi-suzakicity,須崎市,99,https://www.city.susaki.lg.jp/life/list.php?hdnSKBN=B&hdnKeyword=公共交通等&hdnJPN=日本語,not_set,GTFS-Susakicity_Bus,須崎市営バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-04,2025-12-04,2026-01-01,2027-01-04,False,,,,,0
435,kochi-suzakicity,須崎市,99,https://www.city.susaki.lg.jp/life/list.php?hdnSKBN=B&hdnKeyword=公共交通等&hdnJPN=日本語,not_set,GTFS-Susakicity_Ferry,須崎市営巡航船,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-02,2025-12-02,2025-12-01,2027-01-04,False,,,,,0
436,kochi-tobu-kotsu,高知東部交通株式会社,99,http://www.tobukoutsu.net/,http://www.tobukoutsu.net/,GTFS-Tobutraffic_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-09-11,2025-09-11,2025-09-12,2026-09-08,False,,,,,0
437,kochi-tsunotown,津野町,99,https://town.kochi-tsuno.lg.jp/section/post_3690,https://town.kochi-tsuno.lg.jp/section/post_3690,GTFS-Tsunotown_Bus,津野町コミュニティバス「つのバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-12,2025-12-12,2025-12-01,2026-12-31,False,,,,,0
438,kochi_pref,高知県,99,https://www.pref.kochi.lg.jp/doc/tosen1/,https://www.pref.kochi.lg.jp/doc/tosen1/,GTFS-Kochipref_Ferry,高知県営渡船,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-12-04,2025-12-04,2025-12-01,2026-03-31,False,,,,,0
439,kochiap,高知県航空利用促進協議会,99,https://www.kochiap.co.jp/taxi/,https://www.kochiap.co.jp/taxi/,GTFS-KochIAP_AirportShare,高知県航空利用促進協議会「空港乗合タクシー」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-08-01,2025-08-01,2025-07-01,2026-03-31,False,,,,,0
440,kuroiwa-kanko,有限会社黒岩観光,99,http://kurokan.net/,http://kurokan.net/,GTFS-Kuroiwakanko_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-11-28,2025-11-28,2025-12-01,2026-03-27,False,,,,,0
441,miharavillage,三原村,99,http://www.vill.mihara.kochi.jp/kurasi/life/basu.html,http://www.vill.mihara.kochi.jp/kurasi/life/basu.html,GTFS-Miharavill_Bus,三原村「三原バス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-02,2025-12-02,2025-11-01,2026-11-02,False,,,,,0
442,motoyamatown,本山町,99,https://www.town.motoyama.kochi.jp/soshikikarasagasu/seisakukikakuka/1_1/,https://www.town.motoyama.kochi.jp/soshikikarasagasu/seisakukikakuka/1_1/,GTFS-Motoyamatown_Bus,本山町コミュニティバス「さくらバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-18,2025-08-18,2025-10-01,2026-10-01,False,,,,,0
443,murotocity,室戸市,99,https://www.city.muroto.kochi.jp/pages/page1816.php,https://www.city.muroto.kochi.jp/pages/page1816.php,GTFS-Murotocity_Bus,室戸市コミュニティバス「むろはぴ号」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-09-10,2025-09-10,2025-10-01,2026-10-01,False,,,,,0
444,nakatosatown,中土佐町,99,https://www.town.nakatosa.lg.jp/life/detail.php?hdnKey=1248,https://www.town.nakatosa.lg.jp/life/detail.php?hdnKey=1248,GTFS-Nakatosatown_Bus,中土佐町コミュニティバス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-19,2025-08-19,2025-10-01,2026-09-30,False,,,,,0
445,nangokucity,南国市,99,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=8231,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=8231,GTFS-Nankokucity_AirportShare,南国市「空港乗合タクシー」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-10-07,2025-10-07,2025-10-01,2027-03-31,False,,,,,0
446,nangokucity,南国市,99,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=8231,https://www.city.nankoku.lg.jp/life/life_dtl.php?hdnKey=8231,GTFS-Nankokucity_Bus,南国市コミュニティバス「NACOバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-18,2025-08-18,2025-09-01,2026-10-01,False,,,,,0
447,niyodogawatown,仁淀川町,99,https://www.town.niyodogawa.lg.jp/life/kokyokotsu.php,https://www.town.niyodogawa.lg.jp/life/kokyokotsu.php,GTFS-Niyodogawatown_Townsbus,仁淀川町町民バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-04,2025-12-04,2025-12-01,2026-03-27,False,,,,,0
448,otsukitown,大月町,99,https://www.town.otsuki.kochi.jp/life/dtl.php?hdnKey=1794,https://www.town.otsuki.kochi.jp/life/dtl.php?hdnKey=1794,GTFS-Otsukitown_Bus,大月町「まちなか循環線」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-02-25,2025-02-25,2025-03-01,2026-04-01,False,,,,,0
449,reihoku-kanko,有限会社嶺北観光自動車,99,https://reihoku-kanko.net/,https://reihoku-kanko.net/,GTFS-Reihokukanko_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-11-28,2025-11-28,2025-12-01,2026-03-28,False,,,,,0
450,sakawatown,佐川町,99,https://www.town.sakawa.lg.jp/life/dtl.php?hdnKey=1605,https://www.town.sakawa.lg.jp/life/dtl.php?hdnKey=1605,GTFS-Sakawatown_Bus,佐川町コミュニティバス「さかわぐるぐるバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-12-22,2025-12-22,2025-12-01,2026-03-31,False,,,,,0
451,shimanto-kotsu,株式会社四万十交通,99,https://konankanko.jp/,https://konankanko.jp/,GTFS-Shimantotraffic_Feederbus,路線バス フィーダー線,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-02-25,2025-02-25,2025-03-01,2026-04-01,False,,,,,0
452,shimanto-kotsu,株式会社四万十交通,99,https://konankanko.jp/,https://konankanko.jp/,GTFS-Shimantotraffic_Localbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-10-20,2025-10-20,2025-11-01,2026-03-31,False,,,,,0
453,shimantocity,四万十市,99,https://www.city.shimanto.lg.jp/life/1/7/35/,https://www.city.shimanto.lg.jp/life/1/7/35/,GTFS-Shimantocity_Demandbus,四万十市デマンド交通,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-09-09,2025-09-09,2025-10-01,2027-01-08,False,,,,,0
454,shimantocity,四万十市,99,https://www.city.shimanto.lg.jp/life/1/7/35/,https://www.city.shimanto.lg.jp/life/1/7/35/,GTFS-Shimantocity_Bus,四万十市営バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-09-09,2025-09-09,2025-10-01,2026-09-30,False,,,,,0
455,shimantotown,四万十町,99,https://www.town.shimanto.lg.jp/outer/kanko_dtl.php?hdnKey=1707,https://www.town.shimanto.lg.jp/outer/kanko_dtl.php?hdnKey=1707,GTFS-Shimantotown_Bus,四万十町コミュニティバス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-11-21,2025-11-21,2025-11-01,2026-03-31,False,,,,,0
456,sukumocity,宿毛市,99,https://www.city.sukumo.kochi.jp/01/10/01/,https://www.city.sukumo.kochi.jp/01/10/01/,GTFS-Sukumocity_Yururinbus,宿毛市「ゆるりんバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-06-13,2025-06-13,2025-06-01,2026-04-30,False,,,,,0
457,sukumocity,宿毛市,99,https://www.city.sukumo.kochi.jp/01/10/01/,https://www.city.sukumo.kochi.jp/01/10/01/,GTFS-Sukumocity_Ferry,宿毛市営定期船航路「沖の島航路」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-07-25,2025-07-25,2025-08-01,2026-08-10,False,,,,,0
458,sukumocity,宿毛市,99,https://www.city.sukumo.kochi.jp/01/10/01/,https://www.city.sukumo.kochi.jp/01/10/01/,GTFS-Sukumocity_Hanabus,宿毛市コミュニティバス「はなちゃんバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-18,2025-08-18,2025-10-01,2026-10-01,False,,,,,0
459,tanotown,田野町,99,https://tanocho.jp/living/traffic_bus,https://tanocho.jp/living/traffic_bus,GTFS-Tanotown_Bus,田野町コミュニティーバス「たのくるバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-09-01,2025-09-01,2025-10-01,2026-10-01,False,,,,,0
460,tosacity,土佐市,99,https://www.city.tosa.lg.jp/life/detail.php?hdnKey=5707,https://www.city.tosa.lg.jp/life/detail.php?hdnKey=5707,GTFS-Tosacity_Bus,土佐市コミュニティバス「ドラゴンバス」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-10-21,2025-10-21,2025-10-01,2026-12-31,False,,,,,0
461,tosaden-kotsu,とさでん交通株式会社,99,https://www.tosaden.co.jp/,https://www.tosaden.co.jp/,GTFS-Tosadentraffic_Regularbus,路線バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-09-22,2025-09-22,2025-10-01,2026-09-30,False,,,,,0
462,tosaden-kotsu,とさでん交通株式会社,99,https://www.tosaden.co.jp/,https://www.tosaden.co.jp/,GTFS-Tosadentraffic_Streetcar,路面電車,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-28,2025-08-28,2025-08-18,2026-12-31,False,,,,,0
463,tosaden-kotsu,とさでん交通株式会社,99,https://www.tosaden.co.jp/,https://www.tosaden.co.jp/,GTFS-Tosadentraffic_Airportbus,空港連絡バス,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2026-01-16,2026-01-16,2026-02-01,2026-03-30,False,,,,,0
464,tosashimizucity,土佐清水市,99,https://www.city.tosashimizu.kochi.jp/kurashi/section/kikaku/12668.html,https://www.city.tosashimizu.kochi.jp/kurashi/section/kikaku/12668.html,GTFS-Tosashimizucity_Bus,土佐清水市デマンド交通「おでかけ号」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-19,2025-08-19,2025-10-01,2026-09-30,False,,,,,0
465,yasudatown,安田町,99,https://www.town.yasuda.kochi.jp/life/dtl.php?hdnKey=1576,https://www.town.yasuda.kochi.jp/life/dtl.php?hdnKey=1576,GTFS-Yasudatown_Bus,安田町コミュニティバス「やすら号」,39,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-08-22,2025-08-22,2025-10-01,2026-10-01,False,,,,,0
466,ashiyatown,芦屋町,99,https://www.town.ashiya.lg.jp/soshiki/7/1245.html,remilab-staff@is.kyusan-u.ac.jp,AshiyaTownBus,芦屋町コミュニティバス 芦屋タウンバス,40,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,,,,2025-02-17,2025-02-17,2024-03-16,2026-03-31,False,,,,,0
467,buzencity,豊前市,99,https://www.city.buzen.lg.jp/bus.html,remilab-staff@is.kyusan-u.ac.jp,BuzenCityBus,豊前市バス,40,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,not_set,,,,2025-02-20,2025-02-20,2024-03-01,2026-03-31,False,,,,,0
